,player_number,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
112,101374,John Stones, D(CR),20,4,1763,0,0,0.2,0.0,4.800000000000001,Manchester City,2018,2019,epl,0.3,7.199999999999999,1,0,20,98,0.1587877953425049,0.2179630938917398,Defender,2,6.87,3.6448160647885546
113,75691,Nicolás Otamendi, D(C),14,4,1234,0,0,0.8,0.0,14.4,Manchester City,2018,2019,epl,0.4,7.2,1,0,20,98,1.1752211600542068,0.2891287244856357,Defender,1,6.98,2.7977383996638454
114,331254,Phil Foden," AM(CLR),FW",3,10,330,1,0,1.1,0.0,14.3,Manchester City,2018,2019,epl,0.3,3.9,0,0,20,98,2.249754436314106,1.072754709050059,Midfielder Forward,4,6.52,2.359273284599843
115,73084,Kevin De Bruyne," M(CLR),FW",32,3,2800,13,20,2.8,0.1,98.0,Manchester City,2019,2020,epl,0.7,24.5,3,0,17,81,8.106427835300565,20.62070693448186,Midfielder Forward,4,7.97,9.024987893190488
116,144711,Leroy Sané," M(CLR),FW",0,1,11,0,0,2.0,0.0,2.0,Manchester City,2019,2020,epl,0.0,0.0,0,0,17,81,0.0981592610478401,0.0,Midfielder Forward,4,6.23,8.639393939393939
117,14102,David Silva," M(CLR),FW",22,5,1833,6,10,1.7,0.1,45.9,Manchester City,2019,2020,epl,0.7,18.9,0,0,17,81,6.93236867710948,7.6509875394403934,Midfielder Forward,4,7.29,6.921377981787784
118,14260,Sergio Agüero," AM(CL),FW",18,6,1460,16,3,3.2,0.3,76.80000000000001,Manchester City,2019,2020,epl,0.4,9.600000000000001,1,0,17,81,15.557500325143335,2.9202088303864,Midfielder Forward,3,7.16,6.878887955186762
119,69778,Kyle Walker," D(CR),M(R)",28,1,2398,1,4,0.5,0.1,14.5,Manchester City,2019,2020,epl,0.9,26.1,5,0,17,81,1.3122367281466722,1.930935388430953,Defender Midfielder,3,6.9,6.71857916248529
120,303139,Rodri, DMC,29,6,2488,3,2,0.7,0.0,24.5,Manchester City,2019,2020,epl,1.2,42.0,8,0,17,81,0.7440791316330433,2.9102930314838886,Defensive Midfielder,1,7.09,6.701357203150115
121,97692,Raheem Sterling," M(CLR),FW",30,3,2661,20,1,3.0,0.4,99.0,Manchester City,2019,2020,epl,0.9,29.7,5,0,17,81,19.799906481057405,7.208586284890771,Midfielder Forward,4,7.35,6.074483568247145
122,386856,Tommy Doyle, AM(C),0,1,16,0,0,1.0,0.0,1.0,Manchester City,2019,2020,epl,0.0,0.0,0,0,17,81,0.0776005163788795,0.0,Midfielder,1,6.35,5.877083333333333
123,136741,Bernardo Silva," M(CLR),FW",23,11,2031,6,7,1.5,0.1,51.0,Manchester City,2019,2020,epl,0.7,23.799999999999997,5,0,17,81,7.420340552926063,6.312828656286001,Midfielder Forward,4,7.03,5.530104174740522
124,122117,Aymeric Laporte, D(CL),14,1,1104,1,0,0.3,0.0,4.5,Manchester City,2019,2020,epl,0.6,9.0,1,0,17,81,0.7192277312278748,0.1790373101830482,Defender,2,7.0,5.526773119116684
125,104749,Riyad Mahrez," AM(CLR),FW",21,12,1942,11,9,2.2,0.4,72.60000000000001,Manchester City,2019,2020,epl,0.4,13.200000000000001,0,0,17,81,8.649655679240823,11.05984910018742,Midfielder Forward,4,7.48,5.447590700019821
126,279379,Gabriel Jesus," AM(LR),FW",21,13,2026,14,7,3.0,0.6,102.0,Manchester City,2019,2020,epl,0.8,27.200000000000003,3,0,17,81,21.015201296657324,3.598858255892992,Midfielder Forward,3,7.26,4.773227705275355
127,105962,Benjamin Mendy," D(L),DMC,M(L)",18,1,1497,0,2,0.5,0.1,9.5,Manchester City,2019,2020,epl,0.6,11.4,3,0,17,81,0.3174633514136076,1.626008034683764,Defender Defensive Midfielder Midfielder,3,6.83,4.67199068234331
128,75691,Nicolás Otamendi, D(C),18,6,1711,2,0,0.6,0.0,14.399999999999999,Manchester City,2019,2020,epl,0.9,21.6,3,0,17,81,2.054820952937007,0.1775841889902949,Defender,1,6.8,3.853670911256633
129,331254,Phil Foden," AM(CLR),FW",9,14,893,5,2,1.5,0.0,34.5,Manchester City,2019,2020,epl,0.5,11.5,0,0,17,81,3.5568296778947115,1.559080382809043,Midfielder Forward,4,6.86,3.8263826671880836
130,101374,John Stones, D(CR),12,4,1119,0,0,0.4,0.1,6.4,Manchester City,2019,2020,epl,0.3,4.8,0,0,17,81,0.5476326206699014,0.060629928484559,Defender,2,6.68,3.400322386058981
131,77464,Ilkay Gündogan, M(C),21,10,2017,2,1,1.1,0.1,34.1,Manchester City,2019,2020,epl,0.5,15.5,7,0,17,81,4.346703093498945,2.919196378439665,Midfielder,1,6.7,3.331898977896289
132,14199,Claudio Bravo, GK,3,1,346,0,0,0.0,0.0,0.0,Manchester City,2019,2020,epl,0.0,0.0,0,0,17,81,0.0,0.0,Goalkeeper,1,6.39,3.3214836223506743
133,19119,Fernandinho," D(CR),DMC",26,4,2399,0,1,0.6,0.0,18.0,Manchester City,2019,2020,epl,0.9,27.0,7,2,17,81,0.7617592215538025,0.4479127041995525,Defender Defensive Midfielder,3,6.86,3.167776352219496
134,121774,Ederson, GK,35,0,3072,0,0,0.0,0.0,0.0,Manchester City,2019,2020,epl,0.1,3.5,3,1,17,81,0.0,0.074793592095375,Goalkeeper,1,6.62,2.9122073412698413
135,128967,João Cancelo," D(LR),M(R)",13,4,1206,0,0,0.9,0.0,15.3,Manchester City,2019,2020,epl,1.0,17.0,4,0,17,81,0.5605651829391718,2.9995754016563296,Defender Midfielder,3,7.21,2.7109745390693587
136,273257,Oleksandr Zinchenko," D(L),M(CLR)",13,6,1273,0,0,0.8,0.1,15.200000000000001,Manchester City,2019,2020,epl,0.7,13.299999999999999,0,1,17,81,0.4770020022988319,2.09300703369081,Defender Midfielder,4,6.7,2.1569498123418
137,105962,Benjamin Mendy," D(L),DMC,M(L)",11,2,955,2,1,0.5,0.1,6.5,Manchester City,2020,2021,epl,1.1,14.3,2,0,19,86,0.3341408912092447,0.301439743489027,Defender Defensive Midfielder Midfielder,3,6.63,14.846455867997653
138,69778,Kyle Walker," D(CR),M(R)",22,2,1947,1,1,0.4,0.0,9.600000000000001,Manchester City,2020,2021,epl,1.0,24.0,1,0,19,86,0.2044049063697457,0.4997862335294485,Defender Midfielder,3,6.77,10.7001188311078
139,331254,Phil Foden," AM(CLR),FW",17,11,1614,9,5,1.6,0.1,44.800000000000004,Manchester City,2020,2021,epl,0.4,11.200000000000001,0,0,19,86,6.083393443375826,4.749281365424395,Midfielder Forward,4,7.14,8.028030929913243
140,14260,Sergio Agüero," AM(CL),FW",7,5,559,4,1,1.6,0.1,19.200000000000003,Manchester City,2020,2021,epl,0.2,2.4000000000000004,0,0,19,86,3.716518562287092,1.315659787505865,Midfielder Forward,3,6.64,7.3567770006511815
141,121774,Ederson, GK,36,0,3240,0,1,0.0,0.0,0.0,Manchester City,2020,2021,epl,0.0,0.0,3,0,19,86,0.0,0.3033580780029297,Goalkeeper,1,6.61,7.322360313245397
142,104749,Riyad Mahrez," AM(CLR),FW",23,4,1955,9,6,2.1,0.3,56.7,Manchester City,2020,2021,epl,0.5,13.5,0,0,19,86,6.23244518134743,6.086525144055486,Midfielder Forward,4,7.31,6.372392022621085
143,122945,Nathan Aké," D(CL),DMC",9,1,797,1,0,0.3,0.0,3.0,Manchester City,2020,2021,epl,0.8,8.0,4,0,19,86,0.505318071693182,0.0172293335199356,Defender Defensive Midfielder,3,6.57,6.221571132682162
144,101374,John Stones, D(CR),22,0,1934,4,0,0.7,0.0,15.399999999999999,Manchester City,2020,2021,epl,0.3,6.6,0,1,19,86,2.501298673450947,0.04683952126652,Defender,2,7.03,5.733003614408696
145,97692,Raheem Sterling," M(CLR),FW",28,3,2537,10,7,2.3,0.3,71.3,Manchester City,2020,2021,epl,1.2,37.199999999999996,4,0,19,86,12.050674013793468,6.628709886223078,Midfielder Forward,4,7.22,5.420994685617663
146,136741,Bernardo Silva," M(CLR),FW",24,2,2071,2,6,1.1,0.1,28.6,Manchester City,2020,2021,epl,0.7,18.2,5,0,19,86,3.59881341829896,4.823389740660787,Midfielder Forward,4,7.07,5.0371102478669885
147,279379,Gabriel Jesus," AM(LR),FW",22,7,2060,9,4,1.9,0.6,55.099999999999994,Manchester City,2020,2021,epl,1.0,29.0,2,0,19,86,9.653353471308948,3.549695261754096,Midfielder Forward,3,7.11,4.931737321065059
148,77464,Ilkay Gündogan, M(C),23,5,2031,13,2,1.9,0.0,53.199999999999996,Manchester City,2020,2021,epl,0.3,8.4,1,0,19,86,9.566883080638943,3.8162196557968855,Midfielder,1,7.29,4.82245547243798
149,303139,Rodri, DMC,31,3,2749,2,2,0.9,0.1,30.6,Manchester City,2020,2021,epl,1.3,44.2,6,0,19,86,2.6599033242091537,2.3353825602680445,Defensive Midfielder,1,7.17,4.407810239560747
150,73084,Kevin De Bruyne," M(CLR),FW",23,2,2001,6,12,3.2,0.0,80.0,Manchester City,2020,2021,epl,1.1,27.500000000000004,1,0,19,86,9.98343913257122,10.9582067001611,Midfielder Forward,4,7.65,4.353717031669817
151,128967,João Cancelo," D(LR),M(R)",27,1,2302,2,3,1.3,0.1,36.4,Manchester City,2020,2021,epl,1.3,36.4,5,1,19,86,1.8656360246241093,5.177640126086772,Defender Midfielder,3,7.31,4.284185983123198
152,313171,Rúben Dias, D(C),32,0,2845,1,0,0.4,0.0,12.8,Manchester City,2020,2021,epl,0.7,22.4,4,0,19,86,1.9530213214457035,0.105596100911498,Defender,1,6.91,4.184611953635495
153,8155,Scott Carson, GK,1,0,90,0,0,0.0,0.0,0.0,Manchester City,2020,2021,epl,0.0,0.0,0,0,19,86,0.0,0.0,Goalkeeper,1,6.94,4.088888888888889
154,145473,Zack Steffen, GK,1,0,90,0,0,0.0,0.0,0.0,Manchester City,2020,2021,epl,1.0,1.0,0,0,19,86,0.0,0.0,Goalkeeper,1,6.07,4.066666666666666
155,122117,Aymeric Laporte, D(CL),14,2,1343,0,0,0.4,0.1,6.4,Manchester City,2020,2021,epl,0.6,9.6,1,0,19,86,0.8423399478197098,0.5778953805565834,Defender,2,6.76,3.7070971084636386
156,401254,Liam Delap, FW,0,1,39,0,0,1.0,0.0,1.0,Manchester City,2020,2021,epl,1.0,1.0,0,0,19,86,0.0640851706266403,0.0,Forward,1,5.94,3.570940170940171
157,273257,Oleksandr Zinchenko," D(L),M(CLR)",15,5,1474,0,0,0.8,0.1,16.0,Manchester City,2020,2021,epl,0.5,10.0,0,0,19,86,0.6606592806056142,1.0854990985244513,Defender Midfielder,4,6.84,3.5260168852706166
158,19119,Fernandinho," D(CR),DMC",12,9,1185,0,2,0.7,0.0,14.7,Manchester City,2020,2021,epl,1.0,21.0,6,0,19,86,0.8150819344446063,1.540116428397596,Defender Defensive Midfielder,3,6.81,3.2415808180051915
159,33404,Eden Hazard," M(CLR),FW",38,0,3379,14,9,2.1,0.1,79.8,Chelsea,2014,2015,epl,0.3,11.4,2,0,17,87,12.016092173755167,11.23889049515128,Midfielder Forward,4,7.96,9.674758795563264
160,127119,Isaiah Brown," AM(CL),FW",0,1,11,0,0,0.0,0.0,0.0,Chelsea,2014,2015,epl,0.0,0.0,0,0,17,87,0.0,0.0,Midfielder Forward,3,6.09,9.184848484848484
161,130331,Andreas Christensen," D(C),DMC",0,1,12,0,0,0.0,0.0,0.0,Chelsea,2014,2015,epl,1.0,1.0,0,0,17,87,0.0,0.0,Defender Defensive Midfielder,2,6.08,8.877777777777778
162,122945,Nathan Aké," D(CL),DMC",0,1,17,0,0,0.0,0.0,0.0,Chelsea,2014,2015,epl,1.0,1.0,0,0,17,87,0.0,0.0,Defender Defensive Midfielder,3,6.19,6.6915032679738555
163,41065,Oscar, M(CLR),26,2,2038,6,8,2.6,0.1,72.8,Chelsea,2014,2015,epl,1.3,36.4,5,0,17,87,6.5403791926801205,5.224342029541731,Midfielder,3,7.2,5.999823322315534
164,70,John Terry, D(C),38,0,3420,5,0,0.5,0.0,19.0,Chelsea,2014,2015,epl,0.3,11.4,2,0,17,87,5.21680910885334,0.3966271262615919,Defender,1,7.03,5.952615721855965
165,25931,César Azpilicueta," D(CLR),M(R)",29,0,2484,0,3,0.2,0.0,5.800000000000001,Chelsea,2014,2015,epl,0.7,20.299999999999997,1,1,17,87,0.2526192329823971,1.3073479095473886,Defender Midfielder,4,7.24,5.3412824901152245
166,15338,Branislav Ivanovic, D(CR),38,0,3420,4,5,1.2,0.1,45.6,Chelsea,2014,2015,epl,1.1,41.800000000000004,10,1,17,87,4.370111751370132,5.31574872136116,Defender,2,7.25,5.070681601293391
167,24248,Diego Costa, FW,24,2,2085,20,3,2.9,1.0,75.39999999999999,Chelsea,2014,2015,epl,1.3,33.800000000000004,8,0,17,87,15.219103761017324,4.554670915938914,Forward,1,7.43,4.69196789227605
168,29463,Willian, AM(CLR),28,8,2418,2,3,1.5,0.1,54.0,Chelsea,2014,2015,epl,0.8,28.8,3,0,17,87,4.2270332388579845,5.783545650541782,Midfielder,3,7.02,4.180516222801307
169,108226,Mohamed Salah," AM(CLR),FW",0,3,30,0,0,0.7,0.0,2.0999999999999996,Chelsea,2014,2015,epl,0.3,0.8999999999999999,0,0,17,87,0.502302423119545,0.0263744816184043,Midfielder Forward,4,5.97,4.178833333333333
170,73798,Thibaut Courtois, GK,32,0,2814,0,0,0.0,0.0,0.0,Chelsea,2014,2015,epl,0.0,0.0,1,0,17,87,0.0,0.215379536151886,Goalkeeper,1,6.78,4.03082356076759
171,11981,Gary Cahill, D(C),33,3,2985,1,0,0.6,0.0,21.599999999999998,Chelsea,2014,2015,epl,0.6,21.599999999999998,5,0,17,87,1.8248591125011444,1.6921502938494086,Defender,1,6.96,3.914545794617592
172,28191,Ramires, M(CR),11,12,1102,2,4,0.7,0.0,16.099999999999998,Chelsea,2014,2015,epl,0.8,18.400000000000002,4,0,17,87,1.8734566122293472,2.080059310421348,Midfielder,2,6.68,3.5819759192150578
173,77461,André Schürrle," M(CLR),FW",5,9,433,3,0,1.5,0.3,21.0,Chelsea,2014,2015,epl,0.7,9.799999999999999,2,0,17,87,3.249142687767744,0.5976690649986267,Midfielder Forward,4,6.61,3.384151939055168
174,6775,Petr Cech, GK,6,1,606,0,0,0.0,0.0,0.0,Chelsea,2014,2015,epl,0.0,0.0,0,0,17,87,0.0,0.0,Goalkeeper,1,6.89,3.3332390381895336
175,8040,Cesc Fàbregas," M(CL),FW",33,1,2890,3,18,1.3,0.0,44.2,Chelsea,2014,2015,epl,0.9,30.6,11,1,17,87,3.2493747798725963,10.149339951574802,Midfielder Forward,3,7.62,3.2395355625061417
176,255777,Ruben Loftus-Cheek, M(CLR),2,1,134,0,0,0.3,0.0,0.8999999999999999,Chelsea,2014,2015,epl,1.0,3.0,0,0,17,87,0.0170719623565673,0.079070433974266,Midfielder,3,6.33,2.7555555555555555
177,38128,Nemanja Matic, DMC,35,1,3124,1,3,0.8,0.2,28.8,Chelsea,2014,2015,epl,1.3,46.800000000000004,10,1,17,87,2.798708323389292,2.380421451292932,Defensive Midfielder,1,7.5,2.7087989902254814
178,4384,Didier Drogba, FW,8,20,856,4,1,1.1,0.4,30.800000000000004,Chelsea,2014,2015,epl,0.5,14.0,5,0,17,87,2.728672436438501,1.5343713704496622,Forward,1,6.43,2.5122506111707215
179,15464,John Obi Mikel, M(C),6,12,697,0,1,0.2,0.0,3.6,Chelsea,2014,2015,epl,0.8,14.4,1,0,17,87,0.486199926584959,0.326357752084732,Midfielder,1,6.44,2.461147771955903
180,106086,Kurt Zouma, D(CR),7,8,644,0,0,0.1,0.0,1.5,Chelsea,2014,2015,epl,0.4,6.0,0,0,17,87,0.0208249874413013,0.0300548952072858,Defender,2,6.6,2.455831608005521
181,44868,Juan Cuadrado," D(R),M(CLR),FW",4,8,312,0,0,0.7,0.0,8.399999999999999,Chelsea,2014,2015,epl,0.4,4.800000000000001,2,0,17,87,1.7546613290905952,0.291303914040327,Defender Midfielder Forward,5,6.37,1.8759230769230768
182,11981,Gary Cahill, D(C),21,2,1955,2,1,0.6,0.0,13.799999999999999,Chelsea,2015,2016,epl,0.7,16.099999999999998,2,0,9,50,1.5026729321107268,0.1968747545033693,Defender,1,6.81,10.10828301893033
183,114845,Abdul Rahman Baba," D(L),M(L)",11,4,1017,0,1,0.4,0.1,6.0,Chelsea,2015,2016,epl,0.9,13.5,1,0,9,50,0.3791148830205202,0.1792409121990203,Defender Midfielder,2,6.75,8.517657649947502
184,106086,Kurt Zouma, D(CR),21,2,1918,1,1,0.7,0.1,16.099999999999998,Chelsea,2015,2016,epl,0.4,9.200000000000001,0,0,9,50,1.836351105012,0.5467774271965027,Defender,2,6.87,7.048246719567871
185,25931,César Azpilicueta," D(CLR),M(R)",36,1,3202,2,3,0.3,0.0,11.1,Chelsea,2015,2016,epl,1.1,40.7,7,0,9,50,1.2036293791607022,2.2325293626636267,Defender Midfielder,4,7.03,6.614792911621427
186,132838,Kenedy," D(L),M(LR)",4,10,552,1,0,0.9,0.1,12.6,Chelsea,2015,2016,epl,0.4,5.6000000000000005,0,0,9,50,0.3206859976053238,0.5036234222352505,Defender Midfielder,3,6.65,6.3156445578545535
187,29463,Willian, AM(CLR),32,3,2751,5,6,1.7,0.1,59.5,Chelsea,2015,2016,epl,0.8,28.0,5,0,9,50,4.427535548806191,7.687527693808079,Midfielder,3,7.2,5.92443481857707
188,8040,Cesc Fàbregas," M(CL),FW",33,4,2899,5,7,1.2,0.1,44.4,Chelsea,2015,2016,epl,1.0,37.0,5,0,9,50,3.869542864151299,8.421024333685637,Midfielder Forward,3,7.14,5.8220227342784305
189,15338,Branislav Ivanovic, D(CR),33,0,2918,2,2,0.8,0.0,26.400000000000002,Chelsea,2015,2016,epl,1.0,33.0,5,0,9,50,2.355594513937831,2.006993959657848,Defender,2,6.88,5.530798800607807
190,44055,Pedro," M(CLR),FW",24,5,2044,7,2,2.0,0.2,58.0,Chelsea,2015,2016,epl,0.8,23.200000000000003,3,0,9,50,6.120481324382126,4.614513913169503,Midfielder Forward,4,7.03,5.456852167181781
191,33404,Eden Hazard," M(CLR),FW",25,6,2192,4,3,1.2,0.3,37.199999999999996,Chelsea,2015,2016,epl,0.5,15.5,2,0,9,50,2.578371874988079,4.175006851553917,Midfielder Forward,4,7.11,5.253621994970949
192,28191,Ramires, M(CR),7,5,608,2,0,0.8,0.1,9.600000000000001,Chelsea,2015,2016,epl,1.8,21.6,1,0,9,50,1.3262335881590843,0.0581614412367343,Midfielder,2,6.57,4.962045687446369
193,15464,John Obi Mikel, M(C),19,6,1784,0,1,0.3,0.0,7.5,Chelsea,2015,2016,epl,1.3,32.5,6,0,9,50,0.2847853694111109,0.109479452483356,Midfielder,1,6.68,4.840829452822636
194,23158,Alexandre Pato," M(CLR),FW",1,1,131,1,0,2.0,1.0,4.0,Chelsea,2015,2016,epl,1.0,2.0,0,0,9,50,1.720166027545929,0.0,Midfielder Forward,4,6.62,4.765351550607852
195,41065,Oscar, M(CLR),20,7,1775,3,3,1.9,0.1,51.3,Chelsea,2015,2016,epl,0.7,18.9,4,0,9,50,5.171860884875059,3.2977483849972486,Midfielder,3,6.86,4.734582262329089
196,24248,Diego Costa, FW,27,1,2379,12,6,2.4,1.2,67.2,Chelsea,2015,2016,epl,1.5,42.0,8,0,9,50,12.080561252310872,2.8887829119339585,Forward,1,7.08,4.614663522947558
197,312919,Jake Clarke-Salter, D(C),0,1,16,0,0,0.0,0.0,0.0,Chelsea,2015,2016,epl,0.0,0.0,0,0,9,50,0.0,0.0,Defender,1,6.2,4.220833333333333
198,109807,Bertrand Traoré," AM(R),FW",4,6,374,2,1,1.7,0.5,17.0,Chelsea,2015,2016,epl,0.3,3.0,0,0,9,50,1.6593618504703045,0.6275983182713389,Midfielder Forward,2,6.77,4.052955540006403
199,38128,Nemanja Matic, DMC,28,5,2421,2,2,1.0,0.1,33.0,Chelsea,2015,2016,epl,1.2,39.6,4,1,9,50,2.5063633238896728,2.0589730199426413,Defensive Midfielder,1,6.98,3.6431117848040495
200,44868,Juan Cuadrado," D(R),M(CLR),FW",0,1,26,0,0,1.0,0.0,1.0,Chelsea,2015,2016,epl,0.0,0.0,0,0,9,50,0.0393532328307628,0.0,Defender Midfielder Forward,5,6.36,3.635897435897436
201,255777,Ruben Loftus-Cheek, M(CLR),4,9,408,1,0,0.9,0.1,11.700000000000001,Chelsea,2015,2016,epl,0.3,3.9,0,0,9,50,0.9546094238758088,0.1375067122280597,Midfielder,3,6.49,3.5062750093698942
202,317507,Fikayo Tomori, D(CR),0,1,31,0,0,0.0,0.0,0.0,Chelsea,2015,2016,epl,0.0,0.0,0,0,9,50,0.0,0.0,Defender,2,6.19,3.4365591397849466
203,23122,Asmir Begovic, GK,15,2,1397,0,0,0.0,0.0,0.0,Chelsea,2015,2016,epl,0.0,0.0,0,0,9,50,0.0,0.0,Goalkeeper,1,6.76,3.384527067806364
204,70,John Terry, D(C),24,0,1991,1,0,0.4,0.1,9.600000000000001,Chelsea,2015,2016,epl,0.4,9.600000000000001,2,2,9,50,1.4788393825292587,0.1022739419713616,Defender,1,6.55,2.8521337153046162
205,131999,Matt Miazga, D(C),2,0,136,0,0,0.0,0.5,0.0,Chelsea,2015,2016,epl,0.5,1.0,1,0,9,50,0.0,0.0,Defender,1,6.35,2.7148692810457518
206,317506,Tammy Abraham, FW,0,2,53,0,0,1.0,1.5,2.0,Chelsea,2015,2016,epl,1.0,2.0,0,0,9,50,0.16510771214962,0.0,Forward,1,5.96,1.9177148846960168
207,73798,Thibaut Courtois, GK,23,0,2020,0,0,0.0,0.0,0.0,Chelsea,2015,2016,epl,0.1,2.3000000000000003,1,2,9,50,0.0,0.0,Goalkeeper,1,6.66,1.7148343616970396
208,97803,Michy Batshuayi, FW,1,19,239,5,1,0.9,0.2,18.0,Chelsea,2016,2017,epl,0.5,10.0,0,0,16,93,3.764822266995907,0.0279443766921758,Forward,1,6.34,21.552691167764692
209,84008,Marcos Alonso," D(CL),M(L)",30,1,2694,6,3,1.5,0.1,46.5,Chelsea,2016,2017,epl,0.8,24.8,2,0,16,93,4.146676734089851,3.1470432318747044,Defender Midfielder,3,7.41,8.662377277357209
210,25931,César Azpilicueta," D(CLR),M(R)",38,0,3420,1,4,0.5,0.1,19.0,Chelsea,2016,2017,epl,0.7,26.599999999999998,4,0,16,93,0.6433536931872368,1.6755610089749098,Defender Midfielder,4,7.21,8.460585848664323
211,33404,Eden Hazard," M(CLR),FW",36,0,3007,16,5,2.1,0.2,75.60000000000001,Chelsea,2016,2017,epl,0.5,18.0,3,0,16,93,11.032845260575414,6.440569620579481,Midfielder Forward,4,7.81,8.036620902257162
212,11981,Gary Cahill, D(C),36,1,3296,6,0,0.6,0.1,22.2,Chelsea,2016,2017,epl,0.9,33.300000000000004,5,0,16,93,3.297440253198147,0.1710184812545776,Defender,1,7.06,7.475036104578225
213,29463,Willian, AM(CLR),15,19,1531,8,2,1.3,0.1,44.2,Chelsea,2016,2017,epl,0.4,13.600000000000001,3,0,16,93,3.756879383698106,3.064137725159526,Midfielder,3,6.89,6.514108794442572
214,38128,Nemanja Matic, DMC,30,5,2697,1,7,0.6,0.0,21.0,Chelsea,2016,2017,epl,0.9,31.5,4,0,16,93,1.1329745361581445,3.057638326659798,Defensive Midfielder,1,7.01,6.022044878475093
215,315543,Ola Aina," D(CLR),M(LR)",0,3,25,0,0,0.3,0.0,0.8999999999999999,Chelsea,2016,2017,epl,0.0,0.0,0,0,16,93,0.0409686230123043,0.0,Defender Midfielder,5,6.12,5.5777777777777775
216,44055,Pedro," M(CLR),FW",26,9,2151,9,9,1.7,0.2,59.5,Chelsea,2016,2017,epl,0.9,31.5,6,0,16,93,5.991285152733326,5.526838848367333,Midfielder Forward,4,7.13,5.548587031268495
217,24248,Diego Costa, FW,35,0,3090,20,7,3.2,0.7,112.0,Chelsea,2016,2017,epl,1.2,42.0,10,0,16,93,15.43179700151086,4.912058966234326,Forward,1,7.41,5.175208334024855
218,33064,Victor Moses, M(CLR),29,5,2498,3,2,1.3,0.1,44.2,Chelsea,2016,2017,epl,0.8,27.200000000000003,4,0,16,93,4.045991532504559,2.6332805790007114,Midfielder,3,7.22,4.98440293076403
219,27586,David Luiz," D(C),DMC",33,0,2956,1,0,0.9,0.1,29.7,Chelsea,2016,2017,epl,0.9,29.7,6,0,16,93,1.4128163997083902,1.363066427409649,Defender Defensive Midfielder,2,7.16,4.645171960210883
220,255777,Ruben Loftus-Cheek, M(CLR),0,6,31,0,0,0.2,0.0,1.2000000000000002,Chelsea,2016,2017,epl,0.3,1.7999999999999998,0,0,16,93,0.1374999731779098,0.0,Midfielder,3,6.09,4.534189964157705
221,73798,Thibaut Courtois, GK,36,0,3240,0,0,0.0,0.0,0.0,Chelsea,2016,2017,epl,0.0,0.0,1,0,16,93,0.0,0.0,Goalkeeper,1,6.74,4.228395061728395
222,106086,Kurt Zouma, D(CR),3,6,247,0,1,0.1,0.0,0.9,Chelsea,2016,2017,epl,0.2,1.8,0,0,16,93,0.0409401282668113,0.5744728446006775,Defender,2,6.23,3.9560431578500843
223,23122,Asmir Begovic, GK,2,0,180,0,0,0.0,0.0,0.0,Chelsea,2016,2017,epl,0.0,0.0,0,0,16,93,0.0,0.0,Goalkeeper,1,5.67,3.6833333333333336
224,8040,Cesc Fàbregas," M(CL),FW",13,16,1328,5,12,0.9,0.0,26.1,Chelsea,2016,2017,epl,0.8,23.200000000000003,8,0,16,93,2.809537671506405,7.84881329908967,Midfielder Forward,3,7.05,3.563538987177779
225,70,John Terry, D(C),6,3,494,1,0,0.9,0.0,8.1,Chelsea,2016,2017,epl,0.6,5.3999999999999995,1,0,16,93,1.541231667622924,0.540275577455759,Defender,1,6.35,3.270210708030579
226,92729,Nathaniel Chalobah, DMC,1,9,159,0,1,0.1,0.0,1.0,Chelsea,2016,2017,epl,0.2,2.0,2,0,16,93,0.0379087030887603,0.6755064576864243,Defensive Midfielder,1,6.28,2.979469280429501
227,41065,Oscar, M(CLR),5,4,456,0,1,1.3,0.0,11.700000000000001,Chelsea,2016,2017,epl,0.6,5.3999999999999995,1,0,16,93,0.4914331212639808,1.2346309423446655,Midfielder,3,6.65,2.7643049270634923
228,114075,N'Golo Kanté, DMC,35,0,3139,1,1,0.8,0.0,28.0,Chelsea,2016,2017,epl,1.5,52.5,9,0,16,93,2.168147101998329,1.875230237841606,Defensive Midfielder,1,7.23,2.747476954948062
229,15338,Branislav Ivanovic, D(CR),6,7,584,0,0,0.5,0.2,6.5,Chelsea,2016,2017,epl,0.6,7.8,2,0,16,93,0.3240779843181371,0.1858418248593807,Defender,2,6.55,2.249600280997541
230,33404,Eden Hazard," M(CLR),FW",32,5,2926,16,15,2.5,0.3,92.5,Chelsea,2018,2019,epl,0.3,11.1,2,0,14,72,12.299005899578331,11.5703900270164,Midfielder Forward,4,7.81,7.13923908191148
231,255777,Ruben Loftus-Cheek, M(CLR),6,18,985,6,2,1.2,0.1,28.799999999999997,Chelsea,2018,2019,epl,0.4,9.600000000000001,0,0,14,72,3.2402340713888407,1.0109455808997154,Midfielder,3,6.85,6.974670600555241
232,25931,César Azpilicueta," D(CLR),M(R)",38,0,3403,1,5,0.4,0.1,15.200000000000001,Chelsea,2018,2019,epl,1.0,38.0,4,0,14,72,1.2596378233283758,2.423508291132748,Defender Midfielder,4,7.01,6.969014923287624
233,114075,N'Golo Kanté, DMC,36,0,3096,4,4,0.8,0.2,28.8,Chelsea,2018,2019,epl,1.0,36.0,3,0,14,72,3.033728029578924,3.73298922739923,Defensive Midfielder,1,6.93,6.504744239097901
